-10 10 444427.37843311264 5723899.180229219 True 0.009746588693957114 0.012058771146317208 True 99791.99218749999 0.39209488829004263
0 10 44442.73784331126 75148.5076315851 True 0.0009746588693957114 0.0011059229744896158 True 99611.32812499996 0.39288708592444616
10 10 4444.273784331127 5.421010862427522e-20 False 9.746588693957116e-05 0.00011909315362836618 True 99609.37499999997 0.3930157305460436
20 10 444.4273784331126 5.421010862427522e-20 False 9.746588693957114e-06 1.1412059807172273e-05 True 99609.37499999997 0.39261725930209607
30 10 44.442737843311264 5.421010862427522e-20 False 9.746588693957115e-07 1.0715752223583205e-06 True 99609.37499999997 0.39275181462711656
40 10 4.444273784331127 5.421010862427522e-20 False 9.746588693957116e-08 1.1207998767069942e-07 True 99609.37499999997 0.39269333657905703
50 10 0.4444273784331127 5.421010862427522e-20 False 9.746588693957116e-09 1.172720196993379e-08 True 99609.37499999997 0.39269644418948657
60 10 0.044442737843311264 5.421010862427522e-20 False 9.746588693957116e-10 1.1471687629792694e-09 True 99609.37499999997 0.3927002687995588
-10 12 444427.37843311264 676750.7137663024 True 0.009746588693957114 0.009887038993711282 True 100004.8828125 0.39102377454971476
0 12 44442.73784331126 395800.3374768522 True 0.0009746588693957114 0.0009462252332667756 False 100045.41015625001 0.39190304154937006
10 12 4444.273784331127 9374.738677485548 True 9.746588693957116e-05 8.439897176073898e-05 False 100096.67968749999 0.39222552999842936
20 12 444.4273784331126 1.3552527156068805e-20 False 9.746588693957114e-06 8.965512839253446e-06 False 100097.65624999997 0.39282708438019254
30 12 44.442737843311264 1.3552527156068805e-20 False 9.746588693957115e-07 1.0112484909851394e-06 True 100097.65624999997 0.392726509623914
40 12 4.444273784331127 1.3552527156068805e-20 False 9.746588693957116e-08 9.099595442185291e-08 False 100097.65624999997 0.39271039789420137
50 12 0.4444273784331127 1.3552527156068805e-20 False 9.746588693957116e-09 1.026275026058533e-08 True 100097.65624999997 0.3926955811836808
60 12 0.044442737843311264 1.3552527156068805e-20 False 9.746588693957116e-10 9.650870898182394e-10 False 100097.65624999997 0.39269908741764176
-10 14 444427.37843311264 463110.6788096068 True 0.009746588693957114 0.010235624180505413 True 100000.9765625 0.3948733781656076
0 14 44442.73784331126 54091.67154307146 True 0.0009746588693957114 0.0009981802544427835 True 99999.93896484375 0.39264739586624625
10 14 4444.273784331127 28576.010667529194 True 9.746588693957116e-05 9.70119629125191e-05 False 99991.69921874997 0.39248249388361933
20 14 444.4273784331126 6453.95695474026 True 9.746588693957114e-06 9.396687497892104e-06 False 99978.3935546875 0.3924588449208113
30 14 44.442737843311264 1.3552527156068805e-20 False 9.746588693957115e-07 9.74526502499687e-07 False 99975.58593749999 0.39273553140032846
40 14 4.444273784331127 1.3552527156068805e-20 False 9.746588693957116e-08 9.070407770041794e-08 False 99975.58593749999 0.3927044260701863
50 14 0.4444273784331127 1.3552527156068805e-20 False 9.746588693957116e-09 9.66645445091674e-09 False 99975.58593749999 0.39270223615427413
60 14 0.044442737843311264 1.3552527156068805e-20 False 9.746588693957116e-10 1.0060443583030003e-09 True 99975.58593749999 0.3926994538320073
-10 16 444427.37843311264 461449.3555198296 True 0.009746588693957114 0.009308018316616042 False 100003.14331054686 0.3910667355561311
0 16 44442.73784331126 45806.12266611518 True 0.0009746588693957114 0.0008733433332067391 False 99999.51171875003 0.3916541596548983
10 16 4444.273784331127 5218.13979380094 True 9.746588693957116e-05 9.85975640349234e-05 True 99999.20654296874 0.39248885003963696
20 16 444.4273784331126 2041.5966428185445 True 9.746588693957114e-06 1.0222882062648751e-05 True 100001.0223388672 0.39267034542244345
30 16 44.442737843311264 582.5385903231632 True 9.746588693957115e-07 9.63840550135068e-07 False 100005.06591796875 0.3927135739870773
40 16 4.444273784331127 1.3552527156068805e-20 False 9.746588693957116e-08 9.940805418419953e-08 True 100006.10351562499 0.39270836664016395
50 16 0.4444273784331127 1.3552527156068805e-20 False 9.746588693957116e-09 1.0084818718301087e-08 True 100006.10351562499 0.3927018414426647
60 16 0.044442737843311264 1.3552527156068805e-20 False 9.746588693957116e-10 9.946791053095556e-10 True 100006.10351562499 0.3927013090023618
-10 18 444427.37843311264 466489.06839721766 True 0.009746588693957114 0.009580009528793136 False 100001.43051147461 0.38983130826284407
0 18 44442.73784331126 42398.77378421008 False 0.0009746588693957114 0.0009664367226742638 False 100000.96130371094 0.39352581346296894
10 18 4444.273784331127 4587.491398791304 True 9.746588693957116e-05 8.690016016450853e-05 False 100000.12207031251 0.39339584080346574
20 18 444.4273784331126 519.8178682872709 True 9.746588693957114e-06 9.775831760591314e-06 True 99999.88174438478 0.3926964019536235
30 18 44.442737843311264 135.62249535457528 True 9.746588693957115e-07 9.813825537007903e-07 True 99999.93133544925 0.3927210791711291
40 18 4.444273784331127 64.97443291398729 True 9.746588693957116e-08 9.620837342708792e-08 False 99998.9700317383 0.39270975866967184
